movie_title,release_date,imdb_rating,genre,budget,revenue,country,release_year,profit,rating_category
The Pink Panther Strikes Again,1977-01-02,6.8,"Comedy, Crime",6000000.0,33833201.0,AU,1977,27833201.0,Medium
Belladonna of Sadness,1973-06-30,7.5,"Animation, Drama, Fantasy",149600000.0,621285074.8,JP,1973,471685074.79999995,Medium
Tornado Valley,2009-01-01,6.7,"Action, Adventure, Drama, Thriller",96400000.0,718575823.2,US,2009,622175823.2,Medium
The Legion,2020-05-08,6.1,"Adventure, History, Action",127000000.0,398812949.6,US,2020,271812949.6,Medium
Brief Encounter,1945-11-24,7.8,"Drama, Romance",108000000.0,973912359.0,AU,1945,865912359.0,High
The Protector,2019-02-28,6.9,Romance,74000000.0,333098256.2,US,2019,259098256.2,Medium
Much Ado About Nothing,1993-10-21,7.0,"Drama, Comedy, Romance",8000000.0,22549338.0,AU,1993,14549338.0,Medium
Echoes,2022-01-27,6.4,"Thriller, Horror",51400000.0,379851763.2,AR,2022,328451763.2,Medium
The Portrait of a Lady,1996-12-24,6.0,"Drama, Romance",2084951.6,3692836.0,US,1996,1607884.4,Low
Zapped!,1982-07-23,5.3,Comedy,97250080.0,462439605.0,US,1982,365189525.0,Low
Winnetou 1: Apache Gold,1963-12-11,6.8,"Western, Adventure",137400000.0,478297686.2,DE,1963,340897686.2,Medium
Asterix & Obelix: God Save Britannia,2012-11-29,5.1,"Family, Adventure, Comedy",61000000.0,61319383.0,AU,2012,319383.0,Low
Batman & Mr. Freeze: SubZero,1998-03-17,7.0,"Animation, Action, Crime",156000000.0,530112259.6,AU,1998,374112259.6,Medium
The Princess Switch 3: Romancing the Star,2021-11-18,6.9,"Romance, Comedy",143600000.0,309828687.0,AU,2021,166228687.0,Medium
Beauty and the Beast,1952-01-01,7.5,"Drama, Fantasy, Romance",20000000.0,438656843.0,AU,1952,418656843.0,Medium
My Girlfriend's Mother,2017-07-06,6.0,"Romance, Drama",73000000.0,544378189.4,KR,2017,471378189.4,Low
The Bling Ring,2013-08-08,5.4,"Drama, Crime",15000000.0,19145732.0,AU,2013,4145732.0,Low
Lost and Delirious,2001-01-21,6.9,"Drama, Romance",108200000.0,405044027.8,US,2001,296844027.8,Medium
A Madea Family Funeral,2019-05-21,5.9,Comedy,21690000.0,46115383.0,AU,2019,24425383.0,Low
Me and Earl and the Dying Girl,2015-09-03,7.6,"Drama, Comedy",8000000.0,9266180.0,AU,2015,1266180.0,High
Avatar Spirits,2010-06-22,8.1,Documentary,172000000.0,580068063.6,US,2010,408068063.6,High
Inland Empire,2007-11-15,7.1,"Fantasy, Mystery, Thriller",15000000.0,4045770.0,AU,2007,-10954230.0,Medium
London,2006-04-20,5.9,"Drama, Action, Romance",2000000.0,12667.0,GB,2006,-1987333.0,Low
Lord of the Flies,1963-08-13,6.7,"Thriller, Adventure, Drama",250000.0,230103083.6,US,1963,229853083.6,Medium
The Wicked Wife,2022-06-02,7.0,"Thriller, Crime, Drama, Mystery",105580000.0,576693973.4,CN,2022,471113973.4,Medium
The Return of the King,1980-05-11,6.5,"Animation, Fantasy, Adventure",116936595.0,901901930.6,US,1980,784965335.6,Medium
The Emperor of Paris,2018-12-19,6.3,"Drama, Crime, Thriller",133000000.0,514236899.6,FR,2018,381236899.6,Medium
Suffragette,2015-10-30,7.3,"Drama, History",14000000.0,37888043.0,GB,2015,23888043.0,Medium
Battle of the Year,2013-09-25,7.0,"Music, Drama",20000000.0,16723377.0,AU,2013,-3276623.0,Medium
The Incredible Hulk Returns,1988-05-22,6.1,"Action, Drama, Adventure, TV Movie",154800000.0,347940786.4,US,1988,193140786.39999998,Medium
Agora,2009-10-09,7.0,"Adventure, Drama, History",70000000.0,38992292.0,US,2009,-31007708.0,Medium
S. Darko,2009-04-28,4.4,"Thriller, Crime, Science Fiction, Mystery",4000000.0,4100000.0,US,2009,100000.0,Low
Hotel Transylvania: Puppy!,2017-07-28,6.5,"Family, Fantasy, Animation, Comedy",105800000.0,328287026.4,US,2017,222487026.39999998,Medium
The Hills Have Eyes Part II,1985-08-02,4.5,Horror,700000.0,2264858.8,US,1985,1564858.7999999998,Low
The Counterfeiters,2007-03-23,7.3,"Drama, War",106000000.0,144565535.2,AT,2007,38565535.19999999,Medium
One Fine Day,1997-04-17,6.4,"Romance, Comedy",41220000.0,97529550.0,AU,1997,56309550.0,Medium
Redline,2010-05-27,7.5,"Animation, Action, Science Fiction",75600000.0,454911144.6,AU,2010,379311144.6,Medium
D-Tox,2002-09-20,5.6,"Action, Thriller, Horror",55000000.0,6632383.0,US,2002,-48367617.0,Low
The Great Silence,1969-01-25,7.5,"Western, Action",146000000.0,725103574.4,FR,1969,579103574.4,Medium
There's Something About Mario,2021-06-10,6.1,Comedy,150600000.0,414413080.2,BR,2021,263813080.2,Medium
Two Queens and One Consort,1981-10-01,6.0,Drama,73800000.0,346352260.6,NL,1981,272552260.6,Low
Freaky Friday,2018-08-10,5.5,"Family, Fantasy, TV Movie, Comedy",26000000.0,160822438.0,US,2018,134822438.0,Low
Save the Last Dance,2001-04-05,6.6,"Drama, Family, Romance, Music",13000000.0,122244329.0,AU,2001,109244329.0,Medium
My Little Pony: Equestria Girls - Legend of Everfree,2016-10-01,7.4,"Adventure, Animation, Music, Fantasy, Comedy",151000000.0,412341375.0,US,2016,261341375.0,Medium
Chain Reaction,1997-01-16,5.7,"Science Fiction, Action, Drama, Thriller",55000000.0,60209334.0,AU,1997,5209334.0,Low
T2 Trainspotting,2017-02-02,7.0,"Drama, Comedy",18000000.0,42067430.0,AU,2017,24067430.0,Medium
Married to the Mob,1988-08-19,5.9,"Comedy, Crime, Romance",10000000.0,21486757.0,US,1988,11486757.0,Low
Breathe,2017-12-26,7.5,"Drama, Romance",669601.4,477815.0,AU,2017,-191786.40000000002,Medium
Stargate: The Ark of Truth,2008-03-11,7.2,"Action, Adventure, Science Fiction, TV Movie",7000000.0,8900000.0,AU,2008,1900000.0,Medium
Happiness,1999-03-25,7.5,"Comedy, Drama",3000000.0,5746453.0,AU,1999,2746453.0,Medium
Lola Índigo: La Niña,2022-05-17,7.2,"Documentary, History",71000000.0,493770790.6,ES,2022,422770790.6,Medium
The Limehouse Golem,2016-10-18,6.2,"Horror, Mystery, Thriller",9288225.8,2225698.0,AU,2016,-7062527.800000001,Medium
Keeping Up with the Joneses,2016-10-20,6.1,"Action, Comedy",40000000.0,28804426.0,AU,2016,-11195574.0,Medium
Megan Leavey,2018-04-23,7.3,"Drama, War",7048000.0,13406883.0,AU,2018,6358883.0,Medium
The Last of Us: One Night Live,2014-07-28,7.5,Drama,127200000.0,564158441.4,US,2014,436958441.4,Medium
The Courageous Heart of Irena Sendler,2009-04-19,7.3,"Drama, War",106000000.0,144565535.2,US,2009,38565535.19999999,Medium
McLintock!,1963-11-13,6.6,"Western, Comedy",83800000.0,408428437.4,US,1963,324628437.4,Medium
The Idiots,1998-07-17,6.5,"Drama, Comedy",2500000.0,7235.0,DK,1998,-2492765.0,Medium
Ice Soldiers,2013-12-06,5.4,"Action, Science Fiction",66600000.0,453621128.4,US,2013,387021128.4,Low
Crime Story,1993-06-24,6.7,"Action, Crime",55001500.0,194720.0,HK,1993,-54806780.0,Medium
A un paso de mí,2021-09-10,7.1,"Adventure, Comedy, Drama",88600000.0,654908655.2,ES,2021,566308655.2,Medium
Amateur Night,2016-08-12,5.6,Comedy,88200000.0,557019596.4,US,2016,468819596.4,Low
Just Cause,1995-02-17,6.2,"Action, Drama, Mystery, Thriller",145400000.0,647852169.4,US,1995,502452169.4,Medium
Snow White: The Fairest of Them All,2001-10-28,5.9,"Adventure, Family, Fantasy, TV Movie",135400000.0,387557034.2,AU,2001,252157034.2,Low
Trail of the Pink Panther,1982-12-17,5.2,"Comedy, Crime, Mystery",3460000.0,9056073.0,US,1982,5596073.0,Low
Gaslight,1945-02-15,7.5,"Thriller, Drama, Mystery, Crime",2068000.0,75334861.0,AU,1945,73266861.0,Medium
Ocean's Eleven,1960-08-10,6.4,"Crime, Comedy, Music",85000000.0,450728529.0,US,1960,365728529.0,Medium
God's Own Country,2017-09-01,7.8,"Romance, Drama",26225303.8,2559939.0,GB,2017,-23665364.8,High
Behaving Badly,2015-09-16,5.3,Comedy,5520017.8,422697.0,AU,2015,-5097320.8,Low
The Girl Who Believes in Miracles,2021-04-02,7.7,"Family, Drama",90400000.0,747870667.2,US,2021,657470667.2,High
The Crying Game,1993-03-04,6.9,"Crime, Drama, Thriller",4000000.0,62546695.0,AU,1993,58546695.0,Medium
The Yards,2001-05-03,6.2,"Crime, Drama, Thriller",20000000.0,2282710.0,AU,2001,-17717290.0,Medium
Only Lovers Left Alive,2014-04-17,7.3,"Drama, Romance",7000000.0,7600000.0,AU,2014,600000.0,Medium
Silver Streak,1976-12-03,6.7,"Comedy, Crime, Romance, Thriller",6500000.0,51079064.0,US,1976,44579064.0,Medium
Macross Δ the Movie: Passionate Walküre,2018-02-09,5.8,"Animation, Action, Drama, Science Fiction, War, Romance, Music",139000000.0,738319588.8,JP,2018,599319588.8,Low
Breakin',1984-01-10,6.8,"Music, Comedy, Drama, Romance",1200000.0,38682707.0,US,1984,37482707.0,Medium
Money Monster,2016-06-02,6.4,"Thriller, Drama",27000000.0,93466095.0,AU,2016,66466095.0,Medium
Captain Underpants: Mega Blissmas,2020-12-04,6.2,"Animation, Family, Comedy",140140000.0,372360380.0,US,2020,232220380.0,Medium
The Last Full Measure,2020-07-31,7.5,"War, Drama",20000000.0,3321111.0,AU,2020,-16678889.0,Medium
Beneath,2013-10-08,5.4,Horror,89.0,3174356.0,US,2013,3174267.0,Low
Spinning Gold,2023-03-31,4.5,"Drama, Music",27000000.0,2264858.8,US,2023,-24735141.2,Low
Class,1983-07-22,5.9,"Comedy, Drama",7000000.0,21600000.0,US,1983,14600000.0,Low
Johnson Family Vacation,2004-04-07,5.5,"Comedy, Family",12000000.0,31286759.0,US,2004,19286759.0,Low
I Am Bruce Lee,2012-02-09,7.8,Documentary,101700000.0,716719914.2,US,2012,615019914.2,High
Let's Go to Prison,2007-04-04,5.7,"Comedy, Crime",4000000.0,4630045.0,AU,2007,630045.0,Low
The Little Mermaid II: Return to the Sea,2000-11-01,6.4,"Animation, Adventure, Family, Comedy",144000000.0,317848249.0,AU,2000,173848249.0,Medium
My Stepmother Is an Alien,1988-12-09,5.7,"Comedy, Science Fiction",16000000.0,13854000.0,US,1988,-2146000.0,Low
Last Man Standing,1996-10-05,6.3,"Action, Crime, Drama, Thriller, Mystery",67000000.0,18149997.0,AU,1996,-48850003.0,Medium
Sweat,2021-09-01,6.5,"Drama, Thriller",1619835.0,11546.0,AU,2021,-1608289.0,Medium
Rob Roy,1995-04-13,6.7,"Adventure, History, Drama, Action, War",28000000.0,31390587.0,AU,1995,3390587.0,Medium
K: Seven Stories Movie 3 - Side:Green - The Overwritten World,2018-09-01,4.5,"Animation, Action, Fantasy",134300000.0,484597113.8,JP,2018,350297113.8,Low
Please Don't Save Me,2020-09-10,6.3,Drama,87000000.0,416389640.0,KR,2020,329389640.0,Medium
The Invisible Thread,2022-03-04,6.7,"Comedy, Drama",64200000.0,252076159.2,IT,2022,187876159.2,Medium
A Lonely Place to Die,2011-09-07,6.2,"Adventure, Action, Thriller, Crime",4000000.0,442550.0,GB,2011,-3557450.0,Medium
The Tournament,2009-05-01,5.9,"Horror, Action, Thriller",8000000.0,25193614.4,US,2009,17193614.4,Low
Napoleon Dynamite,2004-11-11,6.8,Comedy,400000.0,46122713.0,AU,2004,45722713.0,Medium
Shimmer Lake,2017-06-09,5.8,"Thriller, Crime, Drama, Mystery",100800000.0,474331140.2,US,2017,373531140.2,Low
Soy Luna: The Last Concert,2021-02-26,8.2,"Music, Documentary",106800000.0,704045288.8,MX,2021,597245288.8,High
Grappler Baki: The Ultimate Fighter,1994-08-21,6.6,"Animation, Action",71600000.0,533712883.0,JP,1994,462112883.0,Medium
The Divide,2012-01-20,5.9,"Horror, Science Fiction",3000000.0,156362.0,CA,2012,-2843638.0,Low
SPL II: A Time for Consequences,2015-07-30,6.8,"Action, Crime, Thriller",113000000.0,365992130.6,CN,2015,252992130.60000002,Medium
Raw Deal,1986-06-06,5.8,"Action, Crime, Thriller",8500000.0,16209459.0,US,1986,7709459.0,Low
Dark Angel,1990-09-28,6.0,"Action, Thriller, Science Fiction, Crime, Horror",7000000.0,4372561.0,US,1990,-2627439.0,Low
Shameless,2012-07-20,5.6,"Drama, Romance",38998000.0,360848744.0,PL,2012,321850744.0,Low
Analyze That,2003-01-16,5.8,"Comedy, Crime",60000000.0,54994757.0,AU,2003,-5005243.0,Low
Sharknado 3: Oh Hell No!,2015-08-31,4.7,"Action, TV Movie, Science Fiction, Comedy, Adventure",141500000.0,947468745.8,AU,2015,805968745.8,Low
A Star Is Born,1977-10-01,6.0,"Drama, Music, Romance",6000000.0,80000000.0,AU,1977,74000000.0,Low
Northanger Abbey,2007-10-24,6.9,"Romance, Drama, TV Movie",162200000.0,523884067.4,AU,2007,361684067.4,Medium
Midnight Party,1976-01-23,4.7,"Drama, Comedy, Crime",147200000.0,937727043.8,DE,1976,790527043.8,Low
Noise,2022-10-13,7.1,Drama,100000000.0,369861963.8,AR,2022,269861963.8,Medium
Genesis: The Creation and the Flood,1994-09-06,5.4,"Adventure, Drama, Fantasy",92800000.0,367006935.2,IT,1994,274206935.2,Low
The Void,2016-10-21,5.9,"Mystery, Horror, Science Fiction",7001468.0,151042.0,CA,2016,-6850426.0,Low
Windstruck,2004-06-03,7.2,"Comedy, Romance, Drama",1260400.0,5331377.0,KR,2004,4070977.0,Medium
Criminal Activities,2015-11-20,5.9,"Thriller, Crime, Drama",7000000.0,386744.0,US,2015,-6613256.0,Low
Be Cool,2005-03-04,5.4,"Comedy, Crime",75000000.0,94944017.0,US,2005,19944017.0,Low
The Homesman,2014-11-14,6.6,"Western, Drama",16000000.0,8217571.0,US,2014,-7782429.0,Medium
Time Bandits,1981-12-11,6.6,"Family, Fantasy, Science Fiction, Adventure, Comedy",12000000.0,37400000.0,AU,1981,25400000.0,Medium
Black Eagle,1988-05-01,5.0,"Action, Drama",3000000.0,2899183.8,US,1988,-100816.20000000019,Low
Fireworks,1998-01-24,7.7,"Crime, Drama",115000000.0,593663760.8,JP,1998,478663760.79999995,High
The Peanut Butter Falcon,2019-10-01,7.4,"Adventure, Comedy, Drama",6200000.0,23191551.0,AU,2019,16991551.0,Medium
The Fly II,1989-02-10,5.6,"Horror, Science Fiction, Thriller",4865000.0,38903179.0,US,1989,34038179.0,Low
Veteran,2015-08-05,6.9,"Action, Comedy, Crime",7528230.0,87970000.0,KR,2015,80441770.0,Medium
Locke,2014-06-08,6.9,"Drama, Thriller",2000000.0,2088390.0,AU,2014,88390.0,Medium
Runaway Train,1986-06-05,7.0,"Action, Thriller, Drama, Adventure",9000000.0,7936012.0,AU,1986,-1063988.0,Medium
Be Careful What You Wish For,2020-04-24,6.7,Horror,60800000.0,470197771.4,MX,2020,409397771.4,Medium
Due West: Our Sex Journey,2012-09-20,5.6,"Comedy, Drama, Romance",115000000.0,823771524.0,AU,2012,708771524.0,Low
The Birth of a Nation,1915-02-08,6.1,"Drama, History, War",10000000.0,16891011.0,US,1915,6891011.0,Medium
The Birth of a Nation,1915-02-08,6.1,"Drama, History, War",110000.0,11000000.0,US,1915,10890000.0,Medium
I'm No Longer Here,2019-10-21,7.8,Drama,849080.0,4679111.6,MX,2019,3830031.5999999996,High
"Merry Christmas, Drake & Josh",2008-12-05,7.4,"Comedy, TV Movie",120400000.0,355012205.4,US,2008,234612205.39999998,Medium
Hillbilly Elegy,2020-11-12,6.8,Drama,45000000.0,38852.0,AU,2020,-44961148.0,Medium
American Heist,2015-07-14,4.8,Action,10000000.0,2341218.0,US,2015,-7658782.0,Low
Blow Out,1982-01-14,7.3,"Crime, Drama, Mystery, Thriller",18000000.0,13747988.0,AU,1982,-4252012.0,Medium
The Swarm,2021-08-06,5.8,Horror,70740000.0,431298841.2,AU,2021,360558841.2,Low
Premonition,2004-01-01,6.1,Horror,20000000.0,84146832.0,US,2004,64146832.0,Medium
Autumn in New York,2000-08-11,6.1,"Drama, Romance",40000000.0,90717684.0,US,2000,50717684.0,Medium
R.L. Stine's Monsterville: The Cabinet of Souls,2015-09-29,6.8,"Comedy, Horror",4400000.0,278663367.8,US,2015,274263367.8,Medium
Anna and the King,1999-12-16,6.8,"Drama, Romance, History",75000000.0,39251128.0,AU,1999,-35748872.0,Medium
Chisum,1970-07-29,6.8,Western,4000000.0,6000000.0,US,1970,2000000.0,Medium
Survive the Night,2020-05-22,5.1,"Action, Thriller",75650080.0,776465584.0,US,2020,700815504.0,Low
The Siege,2023-03-10,5.0,"Action, Thriller",70000000.0,116625798.0,US,2023,46625798.0,Low
"Angus, Thongs and Perfect Snogging",2008-07-25,6.4,"Comedy, Drama, Family, Romance",43160000.0,14924998.0,US,2008,-28235002.0,Medium
Pinocchio,2002-10-11,5.8,"Comedy, Family, Fantasy",45000000.0,31681811.0,IT,2002,-13318189.0,Low
Pinocchio,2002-10-11,5.8,"Comedy, Family, Fantasy",13200000.0,30360375.0,IT,2002,17160375.0,Low
Pinocchio,2002-10-11,5.8,"Comedy, Family, Fantasy",2289247.0,84300000.0,IT,2002,82010753.0,Low
To Catch a Thief,1955-08-03,7.3,"Crime, Drama, Mystery, Romance, Thriller",2500000.0,8750000.0,US,1955,6250000.0,Medium
The Tall Man,2012-07-19,6.0,"Horror, Mystery, Thriller",18200000.0,23757836.0,CA,2012,5557836.0,Low
The Gruffalo,2010-07-09,7.2,"Animation, Family",115500000.0,425732545.6,AU,2010,310232545.6,Medium
Angel's Egg,1985-12-22,7.8,"Animation, Fantasy, Mystery",136000000.0,596365973.8,JP,1985,460365973.79999995,High
Young Sherlock Holmes,1985-12-19,6.8,Adventure,18000000.0,19739000.0,AU,1985,1739000.0,Medium
The Bar,2017-03-24,6.3,"Horror, Thriller, Comedy",6045750.0,3662671.0,ES,2017,-2383079.0,Medium
The Stanford Prison Experiment,2015-07-17,6.9,Thriller,57600000.0,643557.0,US,2015,-56956443.0,Medium
The Prodigy,2019-02-08,6.2,"Horror, Thriller",6000000.0,22413145.0,CA,2019,16413145.0,Medium
Victoria,2015-06-11,7.7,"Crime, Thriller, Romance",25771333.2,3191971.0,DE,2015,-22579362.2,High
Alvin and the Chipmunks Meet the Wolfman,2000-08-29,6.9,"Family, Fantasy, Comedy, Animation, Music",129000000.0,447742008.2,US,2000,318742008.2,Medium
Bad Santa 2,2016-11-24,5.3,"Comedy, Crime, Drama, Mystery",26000000.0,23345113.0,AU,2016,-2654887.0,Low
Mommy,2014-09-19,8.3,Drama,4900000.0,17536004.0,CA,2014,12636004.0,High
Gabriel's Rapture: Part I,2021-11-24,8.0,Romance,81800000.0,194415185.4,US,2021,112615185.4,High
Topkapi,1964-09-17,6.6,"Adventure, Comedy, Crime",137000000.0,434756503.8,US,1964,297756503.8,Medium
Cuidado con lo que deseas,2021-11-12,4.6,"Family, Fantasy, Comedy",111500000.0,872776677.4,ES,2021,761276677.4,Low
After My Death,2018-09-13,7.3,"Drama, Mystery",129400000.0,657972455.6,KR,2018,528572455.6,Medium
Sailor Uniform: Lily Lovers,1983-06-24,5.5,Drama,142000000.0,454488625.8,JP,1983,312488625.8,Low
K: Seven Stories Movie 5 - Memory of Red - Burn,2018-11-03,6.5,"Animation, Action, Fantasy",141280000.0,608857282.0,JP,2018,467577282.0,Medium
Third Person,2014-09-25,5.9,"Drama, Romance",28000000.0,1749201.0,AU,2014,-26250799.0,Low
Burning Bright,2010-08-17,6.3,"Drama, Horror, Thriller",8250689.0,58147.0,US,2010,-8192542.0,Medium
Kaliwaan,2022-04-29,5.8,Thriller,97140000.0,181655466.4,PH,2022,84515466.4,Low
The Decameron,1971-08-25,7.0,"History, Drama, Comedy",53380000.0,428057755.8,IT,1971,374677755.8,Medium
Kon-Tiki,2013-04-04,6.9,"Adventure, History",16600000.0,257720413.2,DK,2013,241120413.2,Medium
Holy Smoke,2000-02-18,5.6,"Comedy, Drama",153000000.0,281538098.0,US,2000,128538098.0,Low
Shadow,2018-10-02,6.8,"Action, Drama",44005000.0,91708374.0,AU,2018,47703374.0,Medium
Chocolate,2008-02-06,7.3,"Action, Comedy, Crime",76400000.0,519285160.6,TH,2008,442885160.6,Medium
Salma's Big Wish,2019-10-30,6.8,"Animation, Family, Fantasy",87000000.0,459237806.0,MX,2019,372237806.0,Medium
They're Playing with Fire,1984-07-05,5.5,"Crime, Horror, Thriller",91800000.0,298735768.2,AU,1984,206935768.2,Low
"Hello, Dolly!",1969-12-12,7.0,"Comedy, Romance, Music",24000000.0,33208099.0,US,1969,9208099.0,Medium
The Double Life of Véronique,1991-05-15,7.5,"Drama, Mystery, Fantasy",515001.4,1999955.0,FR,1991,1484953.6,Medium
The Nutty Professor,1963-06-04,6.6,"Comedy, Romance, Science Fiction",55000000.0,273814019.0,US,1963,218814019.0,Medium
Dead Ringers,1988-09-23,7.2,"Thriller, Horror",13000000.0,8038508.0,US,1988,-4961492.0,Medium
Moonstruck,1987-12-16,6.9,"Comedy, Drama, Romance",15000000.0,80640528.0,US,1987,65640528.0,Medium
Fired Up!,2009-04-23,6.1,Comedy,20000000.0,18599102.0,AU,2009,-1400898.0,Medium
Bloody Hell,2021-01-14,6.5,"Horror, Comedy",41724000.0,28037.0,AU,2021,-41695963.0,Medium
Bixler High Private Eye,2019-01-21,7.7,"Adventure, Family, TV Movie",132600000.0,493834098.0,US,2019,361234098.0,High
Mona Lisa,1986-06-13,6.9,"Crime, Drama, Romance, Thriller",50498000.2,5794184.0,US,1986,-44703816.2,Medium
We Own the Night,2008-02-28,6.7,"Drama, Crime, Thriller",28000000.0,55307857.0,AU,2008,27307857.0,Medium
Wounds,2019-01-26,4.0,"Horror, Mystery, Thriller",101800000.0,858637629.0,US,2019,756837629.0,Low
The Domestics,2018-06-28,6.2,"Thriller, Horror",110000000.0,244165005.2,US,2018,134165005.19999999,Medium
How I Fell in Love with a Gangster,2022-01-05,6.7,"Crime, Drama",68900000.0,312720494.8,PL,2022,243820494.8,Medium
Luis und die Aliens,2018-06-07,6.4,"Animation, Family",51400000.0,379998436.2,DK,2018,328598436.2,Medium
The Survivalist,2021-10-01,4.0,"Action, Science Fiction, Thriller",101800000.0,858637629.0,US,2021,756837629.0,Low
Nameless Gangster,2012-02-02,6.9,"Crime, Thriller",125000.0,257720413.2,KR,2012,257595413.2,Medium
Fame,1980-08-01,6.5,"Drama, Music",18000000.0,80227619.0,AU,1980,62227619.0,Medium
The Return of the Pink Panther,1975-12-04,6.8,"Mystery, Comedy, Crime",5000000.0,41833347.0,AU,1975,36833347.0,Medium
THX 1138,1971-03-11,6.5,"Science Fiction, Action, Drama",777000.0,2437000.0,AU,1971,1660000.0,Medium
Shrek in the Swamp Karaoke Dance Party,2001-11-02,6.3,"Animation, Comedy, Music, Family, Romance",107000000.0,187789413.4,US,2001,80789413.4,Medium
Churchill,2017-09-27,6.2,"Drama, History",10000000.0,7582196.0,AU,2017,-2417804.0,Medium
Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,2010-04-17,8.1,"Animation, Comedy, Family",124000000.0,752364323.2,JP,2010,628364323.2,High
Crows Explode,2014-04-12,6.2,"Action, Drama, Thriller, Crime",149200000.0,588687011.6,AU,2014,439487011.6,Medium
The Glimmer Man,1996-10-31,5.5,"Action, Crime",45000000.0,36404841.0,AU,1996,-8595159.0,Low
Irrational Man,2015-07-17,6.5,"Drama, Comedy, Crime",11000000.0,27391084.0,US,2015,16391084.0,Medium
Emmanuelle 7,1993-09-19,4.5,Drama,124000000.0,153968300.4,FR,1993,29968300.400000006,Low
Puff: Wonders of the Reef,2021-10-01,7.7,Documentary,62100000.0,534518566.6,US,2021,472418566.6,High
Boogeyman,2005-03-17,4.9,"Thriller, Horror, Drama, Mystery",20000000.0,67192859.0,DE,2005,47192859.0,Low
The Art of the Steal,2013-09-20,6.2,"Comedy, Crime",13200000.0,64065.0,CA,2013,-13135935.0,Medium
Birds of Paradise,2021-09-24,6.7,Drama,75500000.0,509726081.0,US,2021,434226081.0,Medium
Afternoon Delight,2013-08-30,5.8,"Comedy, Drama",84800000.0,182940447.4,AU,2013,98140447.4,Low
The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2014-08-14,6.8,"Adventure, Comedy, Drama",9250000.0,257720413.2,AU,2014,248470413.2,Medium
